游记ID,标题,链接,规则1,规则2
1099988,元旦成都峨眉山欢乐4日游,http://www.mafengwo.cn/i/1099988.html,4天(边有亲戚所以酒店钱就省了省好多钱哦！一共4天游玩12月31日晚做晚上9点飞去亲戚家。)|31日(店钱就省了省好多钱哦！一共4天游玩12月31日晚做晚上9点飞去亲戚家。国航的，足足延误)|2日(是凌晨2点，天么么黑啊！！！！1月1——2日峨眉游，2日晚上坐车回成都，开始成都游，)|2日(天么么黑啊！！！！1月1——2日峨眉游，2日晚上坐车回成都，开始成都游，4日下午飞机)|4日(峨眉游，2日晚上坐车回成都，开始成都游，4日下午飞机回上海。我只想说飞机餐不好吃呀，)|1日(飞机餐不好吃呀，好咸好咸啊！！！！ 1月1日和亲戚吃了一顿火锅，等级类似于海底捞，服)|一天(不像上海的，没有紫菜什么的，放得是花生 一天就这样过去了，明天一早去爬山第二天由于起)|3日(微辣。。。。。。。。伤不起啊！！！ 2月3日我们花了一整天就把主要市区内的景点游玩完),第二天(是花生 一天就这样过去了，明天一早去爬山第二天由于起晚了，十点起床。。。咨询了一下宾馆)
1076688,四川印象,http://www.mafengwo.cn/i/1076688.html,8天(来，算是和大家一起分享吧。这次行程时间为8天，和我有一样行程打算的朋友，可以直接拿去)|一天(，循环发车，定点上下车，很是方便，由于前一天的辛苦，今天的我们已经经不起一点的坎坷了)|一天(天：成都——沈阳 今天是我们在成都的最后一天，由于是晚点的航班，上午我们又溜达着去了),第一天(的时间，4月初，踏上了我们的四川之旅。 第一天：沈阳——成都 下班后，急三火四的赶往机)|第二天(酒店，简单收拾一下，我们便休息了，为的是第二天能有个饱满的精神状态开始新的旅程。备注：)|第二天(一大早便可直接方便的前往机场飞赴九寨。 第二天：成都——九寨沟（黄龙） 早上我们退了房)|第三天(精华景点——五彩池 黄龙索道 黄龙景色 第三天：九寨沟 一大清早，司机师傅便把我们带到)|第四天(看水 83版西游记拍摄地——珍珠滩瀑布 第四天：九寨沟——成都 早上，司机师傅送我们去)|第五天(—耍都 蜀九香——成都火锅，我的大爱！ 第五天：成都——乐山——峨眉山 早上天刚蒙蒙亮)|第六天(了，简单整理了东西便休息了。 乐山大佛 第六天：峨眉山——成都 一大早就出发前往了峨眉)|第七天(云雾缭绕 峨眉四大奇观——一个也没看着 第七天：成都 今天我们的活动内容是成都市内游，)|第八天(有西塘的味道 “伤心”凉粉 八宝菠萝饭 第八天：成都——沈阳 今天是我们在成都的最后一)
863901,成都往事,http://www.mafengwo.cn/i/863901.html,三天(有兴趣又要稍稍游得仔细些的话，至少也得两三天。=||=三、望江楼公园我在望江楼公园附),第二天(得人很舒服，可以听到远处风吹树叶的声音。第二天早上，我们天不亮就上民宿老板的车上去看日)
1099931,三个疯丫头的天府之旅,http://www.mafengwo.cn/i/1099931.html,一天(主要目的地，女人的购物欲阻挡不了啊！最后一天，欢乐谷的进军，这次总算人马起了，热烈欢)|一天(好邪恶  跳楼机等的我们寂寞惆怅冷啊  一天下来没玩儿几个项目时间全浪费在等上了，真)|五天(撤退啦，木有尽兴很不爽捏        五天很快过去了，意味着我们的旅行也结束了，许),第一天(题。。。    由于此行的目的不同，所以第一天三个人就各奔东西了，圆儿童鞋去医院照顾即)|第一天(生活，吃喝玩乐的太尽兴都忘记照相了，所以第一天的图片为零，悲桑ing......   )|第二天(图片为零，悲桑ing......    第二天，整装待发，大熊猫基地的干活，80大钞一)|第三天(，去的太早还等了半天才开门。。。。。。 第三天，武侯祠锦里杜甫草堂的干活杜甫草堂谈古论)|第三天(很多店都木有开晚上才营业，又是寥寥草事 第三天就这么结束了，回去累得都快吐血了，第四天)|第四天(第三天就这么结束了，回去累得都快吐血了，第四天好好休息一下，大都以商场为主要目的地，女)
721914,成都-草堂、武侯祠、望江公园、锦里,http://www.mafengwo.cn/i/721914.html,无,无
1078476,12月，美丽成都。,http://www.mafengwo.cn/i/1078476.html,六天(运，迎着冬日的阳光，我跟朋友到成都玩乐了六天。我们去了峨眉山、宽窄巷子、锦里和熊猫基)|一天(的体味它的安逸，所以我们每天睡到自然醒，一天逛一个地方，这一趟成都，很舒服很不舍。 )|2日(都，很舒服很不舍。      12月1、2日：因为有成都朋友，1号我们随成都朋友们自)|3日(多小时，到新南门车站。      12月3日：宽窄巷子。   宽窄巷子主要是三条巷子)|4日(小吃，非常的好吃。        12月4日：熊猫基地。    本来是打算这天到锦里)|5日(有北京三里屯的精致。       12月5日：锦里。   锦里很有特色，跟宽窄巷子不)|6日(锦里的夜景。           12月6日成都东站动车回重庆，完美的成都旅行结束，)|4天(民公园对面“如家”。在这里住了一晚，后来4天选择宽窄巷子附近的“城市客栈”。=||=),第一天(到峨眉山脚下DIY烧烤，晚上去泡了温泉，第一天算是休息了下，第二天我们匆匆逛了峨眉，有)|第二天(烤，晚上去泡了温泉，第一天算是休息了下，第二天我们匆匆逛了峨眉，有一点点地遗憾，我们只)
1049829,懒在成都 遗憾是下次前往的动力,http://www.mafengwo.cn/i/1049829.html,一天(外滩走走吧？我就一俗人，而且就这么匆匆的一天半，当然要去看看的啦。不过成都的这些景点),第二天(。      再说说锦里吧，时间关系，怕第二天来不及把好吃的都吃遍，我第一天就把宽窄巷)|第一天(间关系，怕第二天来不及把好吃的都吃遍，我第一天就把宽窄巷子和锦里给去了，失误啊，我今天)|第二天(耳朵的照片了，我掏了，感觉不错，可是后来第二天去鹤鸣茶馆掏了，才知道啥是舒服呀。=||)
789436,成都六日闲游记——2011.10.20,http://www.mafengwo.cn/i/789436.html,六日(成都六日闲游记——2011.10.20成都在我心)|六天(于踏上了这片土地，成都的妙处不是我这短短六天的时间能领略的，浮浅皮毛，只能算是过客，)|一天(特色，翠竹夹道，亭阁相映，环境俱佳，闲逛一天也不会烦，累了就在露天茶馆坐坐，品品茶，)|一天(业气息很淡，我们一早去晚车回，足足流连了一天的时间，绝对值得到此一游。不知道在建筑学),无
1080943,2012 成都电子科大银杏,http://www.mafengwo.cn/i/1080943.html,无,无
1066175,啖定从蓉————圆葱一家三口2012年春节成都美食之旅,http://www.mafengwo.cn/i/1066175.html,24日(吃”就一定从成都开始吧！ 大年初二（1月24日）下午14：00，我们刚刚抵达成都双流机)|25日(休闲商铺琉璃制品西方的元素大年初三（1月25日）阴，妻提议随便逛逛，那就宽窄巷子吧！乘)|26日(棉花糖撒尿牛丸锦里的黑天鹅大年初四（1月26日）阴，我们先到文殊坊的洞子口张老二凉粉吃)|27日(好东东@！文殊坊边上的肉铺大年初五（1月27日）阴，今天挺顺的。我们在宾馆早餐后，打的)|28日(渔村三江交汇的乐山望江楼 大年初六（1月28日）晴，难得的好天气。我们睡到自然醒，妻经),无
1043310,成都6日自由行（五）,http://www.mafengwo.cn/i/1043310.html,无,无
1084697,成都,http://www.mafengwo.cn/i/1084697.html,无,无
976224,天府之国游游游~~~,http://www.mafengwo.cn/i/976224.html,一天(动地要死，大家都兴冲冲地准备钱，结果隔了一天，等钱都到帐了，一打开订单，擦，一秒变8)|4天(还没Yamazaki好吃，凑合吧。接下来4天是九寨沟、黄龙、若尔盖草原的行程。本来还)|4天(也证明，自己去非麻烦死你不可！！好吧，就4天的跟团行，我来总结一下感受吧：1、 汽车)|一天(菜啥的，大家都懂的。8、 九寨沟基本上去一天足矣。虽说九寨沟是因有九个藏族村寨而得名)|一天(现在只开放三条沟，呈Y字分布，我觉得进去一天就够了。虽说九寨归来不看水，九寨沟的水也)|4天(                  结束4天的旅行后，11号晚上回到成都。第二天还要)|2天(，11号晚上回到成都。第二天还要赶接下去2天峨眉山和乐山的团。才睡了3个多小时啊！！)|4天(都可怕。（欲哭无泪~~）    其实我们4天的九寨沟行程还是蛮不错的，虽说大部分的时)|10天(直到下午近7点才开。。。   至此，结束10天短暂而快乐的四川行！“没有旅行的生活，只),第二天(们算不上说走就走，但也算是说行动就行动，第二天就开始订机票。携程上有东航直飞双流机场的)|第二天(趁早，他家好像晚上八九点卖完就没了，要等第二天，所以想买、想吃的就要趁早。不要怕排队，)|第二天(超多，不过还是要比上海好一点。哈哈。由于第二天我们要赶路，就去储备了很多粮食。在重庆连)|第二天(二次进沟的措施，也不能在景区里过夜，要想第二天再进去，就还要再买张220的票才能进去。)|第二天( 结束4天的旅行后，11号晚上回到成都。第二天还要赶接下去2天峨眉山和乐山的团。才睡了)|第二天(中的荞面，还不错。 15号，回去前的倒数第二天，中午又去吃了蜀九香，这次吃了期待了很久)
1062209,漫游在康藏--准备启程--第一天（2012年10月12日）,http://www.mafengwo.cn/i/1062209.html,15日(今天无意中得到一个两周的长假，10月15日至29日，太棒了！感谢领导之余，立刻上网)|29日(无意中得到一个两周的长假，10月15日至29日，太棒了！感谢领导之余，立刻上网筹划盼望)|15日(十月，风景宜人。几经讨论，最终确定了一个15日的大香格里拉环游线路，线路包括川藏北线、)|15天(折多山、金沙江、澜沧江、雅砻江……包车费15天，2万元，我没砍价，我要的是优质的服务。),无
988643,成都美食,http://www.mafengwo.cn/i/988643.html,无,无
917634,毕业季。 About 成都、,http://www.mafengwo.cn/i/917634.html,3d(成都是七点四十。去吃了爬爬虾。美味。 D3D4：乐山大佛----峨眉山住，报国寺度假)|一天(江交汇之处，大佛临江而坐，多么气魄。乐山一天的时间足够，可以细细的去品位这座大佛、峨)|一日(较坑爹的，我们一行4人图方便，就跟了一个一日团，唉```出门自由行的我，终于了解这个)|一天(。就是不那么壮观。。。   峨眉山我们是一天玩完的，比较辛苦，一般来说可以第一天就上)|360天(，第二天早上起来以后就上金顶，峨眉山一年360天，300天都有雨，要去的盆友们，还是祈祷)|300天(上起来以后就上金顶，峨眉山一年360天，300天都有雨，要去的盆友们，还是祈祷遇见一个好),第二天(铁轨咣当咣当的响声，去往成都。睡了一觉，第二天早晨5：30到。彼时，成都的天还未亮，出)|第一天(我们是一天玩完的，比较辛苦，一般来说可以第一天就上山玩，晚上住在雷洞坪，第二天早上起来)|第二天(来说可以第一天就上山玩，晚上住在雷洞坪，第二天早上起来以后就上金顶，峨眉山一年360天)
1088558,尼泊尔故事（一、成都）,http://www.mafengwo.cn/i/1088558.html,一天(随清风飞扬……       终于盼来了这一天。2012年的10月23日，我们终于踏上)|23日(  终于盼来了这一天。2012年的10月23日，我们终于踏上了去尼泊尔的旅途。    ),无
1088907,不是游记的游记——在成都的3个月,http://www.mafengwo.cn/i/1088907.html,7日(地点：成都市实验中学时间：2012年9月7日——2012年12月20日 因为学校安排)|20日(：2012年9月7日——2012年12月20日 因为学校安排的教育实习，我开始了为期1)|一日(记得的只有宜家，春熙路，没了。。  宜家一日游~~  然后就还有些自拍，就进入12月),无
1087425,【夏木。成都】蜀地~只为熊猫而去~,http://www.mafengwo.cn/i/1087425.html,三天(获的却不仅仅熊猫而已~走马观花的小行程~三天的成都冬日~缓慢的行走着~节奏越来越慢~),第一日(的成都之行约莫等于生活在听不懂话的蜀国~第一日的行程从Mix驴友记的小巷徒步开始~跟着)|第二日(关门了~勉强吃了一家一点都不燃的燃面~ 第二日7:30出门，在簸箕街坐99到动物园站转)|第三天(土豆是最入味的部分~肉当然也很好吃~  第三天随便逛了逛春熙路~在网上买了些熊猫纪念品)
1067667,秉烛夜游看锦里 悠游天府会故人,http://www.mafengwo.cn/i/1067667.html,17日(如今也有了另一半。   2012年11月17日。于成都宽窄巷子口。   罗大佑有首歌叫)|六十五天(2变》有这么几句歌词：在每个新的一年三百六十五天我们都每天进步一点点，眼看着高楼盖得越来),无
870368,成都吃喝游,http://www.mafengwo.cn/i/870368.html,一天(做生意挺实惠的，而且爽气一共66元。最后一天在公园里享受成都人的生活，喝喝茶，看看风),第二天(买了一份烤脑花，就是猪脑，10元一份。 第二天的行程是乐山，所以我们早上差不多8点就出)|第四天(春熙路步行街，不过基本上10点多关门了。第四天我们主要在市区里的景点玩，去担担面总店吃)
1087269,感受那片金黄（一）,http://www.mafengwo.cn/i/1087269.html,无,无
